date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:27	240290/240290	---M--	200	added ('OK')	image/jpeg	etag:%22ff66fa2d51b24a7155ca873c74c6561c%22	http://ghk.h-cdn.co/assets/16/26/1600x800/landscape-1467325833-gh-063016-braless.jpeg	/Users/vikranth/Documents/healthy_nails_news/ghk.h-cdn.co/assets/16/26/1600x800/landscape-1467325833-gh-063016-braless.jpg	(from http://www.bing.com/images/search?q=healthy+nails&first=1&cw=1023&ch=865)
15:47:28	5444/5444	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:47:27%20GMT	http://tse2.mm.bing.net/th?id=OIP.6w4PuM7AiptMEZYJ_W_mnAEsDG&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th4bad.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:47:40	102246/102246	---M--	200	added ('OK')	image/jpeg	etag:%2218f66-4ec5cc306ed00%22	http://new-beautyblog.com/wp-content/uploads/2013/11/what-tool-is-most-effective-from-the-grooves-on-the-nails1.jpg	/Users/vikranth/Documents/healthy_nails_news/new-beautyblog.com/wp-content/uploads/2013/11/what-tool-is-most-effective-from-the-grooves-on-the-nails1.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:47:41	5238/5238	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:47:40%20GMT	http://tse1.mm.bing.net/th?id=OIP.-xMOlebUGN9thixZKzSrzQEsDQ&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th3b46.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:47:47	198569/198569	---M--	200	added ('OK')	image/jpeg	etag:%22vead%22	http://2.bp.blogspot.com/-BlVvPOT65ZE/T9cVQVLZDjI/AAAAAAAADq0/a2arPne7fRI/s1600/ridges-in-fingernails.jpg	/Users/vikranth/Documents/healthy_nails_news/2.bp.blogspot.com/-BlVvPOT65ZE/T9cVQVLZDjI/AAAAAAAADq0/a2arPne7fRI/s1600/ridges-in-fingernails.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:47:48	5412/5412	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:47:47%20GMT	http://tse3.mm.bing.net/th?id=OIP.pR7j9BYn0yC4PdS3W5T5gQEsDl&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/thf956.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:47:51	132423/132423	---M--	200	added ('OK')	image/png	etag:%226c298d-20547-530fba0ae16dd%22	http://www.lightskincure.org/wp-content/uploads/2016/04/vertical-ridges-in-fingernails-306x213.png	/Users/vikranth/Documents/healthy_nails_news/www.lightskincure.org/wp-content/uploads/2016/04/vertical-ridges-in-fingernails-306x213.png	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:47:53	5919/5919	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:47:51%20GMT	http://tse3.mm.bing.net/th?id=OIP.RsdKHW6MpqC4gYVnJQn8QwEsEF&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th6628.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:47:55	14609/14609	---M--	200	added ('OK')	image/jpeg	etag:%22ve9f%22	http://2.bp.blogspot.com/-pniLIIgWOVs/T9cVHY7imiI/AAAAAAAADp8/zOmg_bPUW0I/s1600/RightThumb29Ridges.jpg	/Users/vikranth/Documents/healthy_nails_news/2.bp.blogspot.com/-pniLIIgWOVs/T9cVHY7imiI/AAAAAAAADp8/zOmg_bPUW0I/s1600/RightThumb29Ridges.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:47:56	3589/3589	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:47:54%20GMT	http://tse4.mm.bing.net/th?id=OIP.oeO7L8Cn4koYPs3SmuC99gD6Es&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th07c3.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:03	89238/89238	---M--	200	added ('OK')	image/jpeg	etag:%2257c46cb0-15c96%22	http://toenailfungusreviews.org/wp-content/uploads/2014/03/fingernail-ridge.jpg	/Users/vikranth/Documents/healthy_nails_news/toenailfungusreviews.org/wp-content/uploads/2014/03/fingernail-ridge.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:04	6360/6360	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:02%20GMT	http://tse1.mm.bing.net/th?id=OIP.YmINvQ5Ax-nfUJLQoEUPNgEsDU&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th0947.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:05	3969/3969	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2020%20Mar%202008%2014:51:22%20GMT	http://thedermblog.com/wp-content/uploads/2008/03/nail-ridges-2.jpg	/Users/vikranth/Documents/healthy_nails_news/thedermblog.com/wp-content/uploads/2008/03/nail-ridges-2.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:06	3757/3757	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:05%20GMT	http://tse1.mm.bing.net/th?id=OIP.V2xEjecCPddiQ4FyuoI_WQCtDD&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th4a03.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:09	6957/6957	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jun%202010%2001:17:49%20GMT	http://www.hooked-on-nails.com/kolynichia.jpg	/Users/vikranth/Documents/healthy_nails_news/www.hooked-on-nails.com/kolynichia.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:10	5041/5041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:09%20GMT	http://tse4.mm.bing.net/th?id=OIP.LcZZQ-B65TUrbYm7_aHK-QCcCW&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th22a3.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:16	222560/222560	---M--	200	added ('OK')	image/png	etag:%226c29ae-36560-530fba893babd%22	http://www.lightskincure.org/wp-content/uploads/2016/04/ridges-in-toenails.png	/Users/vikranth/Documents/healthy_nails_news/www.lightskincure.org/wp-content/uploads/2016/04/ridges-in-toenails.png	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:16	37986/37986	---MC-	200	added ('OK')	image/jpeg	etag:%229462-4fa1fe503bc00%22	http://www.health-boundaries.com/wp-content/uploads/2013/10/RightThumb_Dec_30_pm-Scale-2014.jpg	/Users/vikranth/Documents/healthy_nails_news/www.health-boundaries.com/wp-content/uploads/2013/10/RightThumb_Dec_30_pm-Scale-2014.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:17	3904/3904	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:16%20GMT	http://tse4.mm.bing.net/th?id=OIP.-Q0VhsK8YJn6Wdyju8hfPgDIDg&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/thc15e.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:18	3692/3692	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:16%20GMT	http://tse4.mm.bing.net/th?id=OIP.Mn5izCFUkYboQJ102lXQMQD5EN&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th6301.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:20	10367/10367	---M--	200	added ('OK')	image/jpeg	etag:%22vea5%22	http://2.bp.blogspot.com/-9HoN2zzERw4/T9cVK2dPZlI/AAAAAAAADqU/sRciTuG9n78/s200/horizontal-lines-in-fingernails.jpg	/Users/vikranth/Documents/healthy_nails_news/2.bp.blogspot.com/-9HoN2zzERw4/T9cVK2dPZlI/AAAAAAAADqU/sRciTuG9n78/s200/horizontal-lines-in-fingernails.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:20	18145/18145	---M--	200	added ('OK')	image/jpeg	etag:%22v49%22	http://4.bp.blogspot.com/-3tBdpXPkMgs/UNcxzfY9F4I/AAAAAAAAAEk/HZjGtu1O_JA/s1600/vertical-ridges.jpg	/Users/vikranth/Documents/healthy_nails_news/4.bp.blogspot.com/-3tBdpXPkMgs/UNcxzfY9F4I/AAAAAAAAAEk/HZjGtu1O_JA/s1600/vertical-ridges.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:21	4286/4286	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:20%20GMT	http://tse3.mm.bing.net/th?id=OIP.TE62DGbgWMeb52FA2RR80gCWDI&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/thdb30.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:22	5244/5244	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:21%20GMT	http://tse4.mm.bing.net/th?id=OIP.ns3zX55FYvlzDVvixKL9sAEsD1&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/thdf8c.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:28	44374/44374	---M--	200	added ('OK')	image/jpeg	etag:%22ad56-4c069392a1180%22	http://www.huidziekten.nl/afbeeldingen/nagelafwijkingen/beading.jpg	/Users/vikranth/Documents/healthy_nails_news/www.huidziekten.nl/afbeeldingen/nagelafwijkingen/beading.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:29	45026/45026	---M--	200	added ('OK')	image/jpeg	etag:%22v889%22	http://3.bp.blogspot.com/-AgGzfS5UtH0/T5Dl6m8x-lI/AAAAAAAACIk/oWd6O4Rbkik/s1600/causes-of-fingernail-ridges-2.jpg	/Users/vikranth/Documents/healthy_nails_news/3.bp.blogspot.com/-AgGzfS5UtH0/T5Dl6m8x-lI/AAAAAAAACIk/oWd6O4Rbkik/s1600/causes-of-fingernail-ridges-2.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:29	5755/5755	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:28%20GMT	http://tse1.mm.bing.net/th?id=OIP.xyy7Re11j7MYi2GbgKgS2QEsCk&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thb94f.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:31	6615/6615	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:30%20GMT	http://tse2.mm.bing.net/th?id=OIP.K4mmsPDsV_qWjs5vsEXv5AEsDO&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/thb61b.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:33	240605/240605	---M--	200	added ('OK')	image/png	etag:%226c297f-3abdd-530fb9d0f43dc%22	http://www.lightskincure.org/wp-content/uploads/2016/04/ridges-in-fingernails.png	/Users/vikranth/Documents/healthy_nails_news/www.lightskincure.org/wp-content/uploads/2016/04/ridges-in-fingernails.png	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:34	4051/4051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:32%20GMT	http://tse2.mm.bing.net/th?id=OIP.fcUf1Uv_TwCV3CdvwkaqCADIDk&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th9955.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:35	38720/38720	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202012%2015:57:18%20GMT	http://www.whatcausesthis.com/wp-content/uploads/2011/10/fingernail-ridges1.jpg	/Users/vikranth/Documents/healthy_nails_news/www.whatcausesthis.com/wp-content/uploads/2011/10/fingernail-ridges1.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:36	29360/29360	---M--	200	added ('OK')	image/jpeg	etag:%224f782e26-72b0%22	http://i45.servimg.com/u/f45/15/45/02/10/nail-e10.jpg	/Users/vikranth/Documents/healthy_nails_news/i45.servimg.com/u/f45/15/45/02/10/nail-e10.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:37	5338/5338	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:35%20GMT	http://tse4.mm.bing.net/th?id=OIP.0fbwt7He-BYVNln7c5jq-AEsDD&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/thccb8.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:38	7233/7233	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:36%20GMT	http://tse3.mm.bing.net/th?id=OIP.wawuxEeup6D2lrHdUUemlgEsEG&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th81da.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:39	29583/29583	---M--	200	added ('OK')	image/jpeg	etag:%22c158a1c-738f-4f2c9fc795140%22	http://glutenfreeworks.com/health/wp-content/uploads/sites/10/61_beaus_lines_10.jpg	/Users/vikranth/Documents/healthy_nails_news/glutenfreeworks.com/health/wp-content/uploads/sites/10/61_beaus_lines_10.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:40	5613/5613	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:39%20GMT	http://tse4.mm.bing.net/th?id=OIP.u40d90f4pRnv_G2MG_iQfwEsDg&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th2527.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:40	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Mar%202017%2023:48:40%20GMT	http://gerdoncosmeticsandskincare.files.wordpress.com/2012/06/fingernails-ridges.jpg	/Users/vikranth/Documents/healthy_nails_news/gerdoncosmeticsandskincare.files.wordpress.com/2012/06/fingernails-ridges.6c.delayed	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:46	52726/52726	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Jan%202013%2012:02:00%20GMT	http://diseasespictures.com/wp-content/uploads/2013/01/Ridges-on-Fingernails-2.jpg	/Users/vikranth/Documents/healthy_nails_news/diseasespictures.com/wp-content/uploads/2013/01/Ridges-on-Fingernails-2.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:47	5518/5518	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:46%20GMT	http://tse3.mm.bing.net/th?id=OIP.TfjXC_NwxC46-mSQkJvfPQEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th37a7.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:52	96280/96280	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Mar%202017%2023:48:48%20GMT	http://www.onfashionstreet.com/gallery/what-causes-vertical-or-horizontal-ridges-on-nails/what-causes-vertical-or-horizontal-ridges-on-nails_2.jpg	/Users/vikranth/Documents/healthy_nails_news/www.onfashionstreet.com/gallery/what-causes-vertical-or-horizontal-ridges-on-nails/what-causes-vertical-or-horizontal-ridges-on-nails_2.6f.delayed	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:53	4981/4981	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:52%20GMT	http://tse3.mm.bing.net/th?id=OIP.eMIrlDs6U4jYxuOpnsrmAQEsEY&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th0a3f.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:54	69850/69850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jun%202012%2000:27:17%20GMT	https://gerdoncosmeticsandskincare.files.wordpress.com/2012/06/fingernails-ridges.jpg	/Users/vikranth/Documents/healthy_nails_news/gerdoncosmeticsandskincare.files.wordpress.com/2012/06/fingernails-ridges.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:55	4742/4742	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:54%20GMT	http://tse2.mm.bing.net/th?id=OIP.5O63jt5OVRUPvVeEShGaIADVEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th6ff3.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:48:56	4664/4664	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:48:55%20GMT	http://tse3.mm.bing.net/th?id=OIP.ltcFx-bIeJYSVDYGpoUi0gEeEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/thd5b1.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:01	26502/26502	---M--	200	added ('OK')	image/jpeg	etag:%22{0B1CF7D7-19D0-4F4E-9E39-693827104EA2},6%22	http://www.nhs.uk/Tools/PublishingImages/nail_abnormalities_images/Vertical-ridging-nails.jpg	/Users/vikranth/Documents/healthy_nails_news/www.nhs.uk/Tools/PublishingImages/nail_abnormalities_images/Vertical-ridging-nails.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:02	4366/4366	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:49:01%20GMT	http://tse1.mm.bing.net/th?id=OIP.lVEp5rmQeVVv3yXIkrFdPwEsC-&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thc224.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:05	194565/194565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Jan%202013%2012:02:10%20GMT	http://diseasespictures.com/wp-content/uploads/2013/01/Ridges-on-Fingernails-3.jpg	/Users/vikranth/Documents/healthy_nails_news/diseasespictures.com/wp-content/uploads/2013/01/Ridges-on-Fingernails-3.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:06	81276/81276	---M--	200	added ('OK')	image/jpeg	etag:%225808300c-13d7c%22	http://www.theweddingspecialists.net/wp-content/uploads/2014/05/median-nail-dystrophy-2.jpg	/Users/vikranth/Documents/healthy_nails_news/www.theweddingspecialists.net/wp-content/uploads/2014/05/median-nail-dystrophy-2.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:07	5358/5358	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:49:05%20GMT	http://tse4.mm.bing.net/th?id=OIP.aJlvwQf7adP2NU3cp5zCcgEsDg&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th528f.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:09	5649/5649	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:49:07%20GMT	http://tse4.mm.bing.net/th?id=OIP.HmDi5XMh8x1GS_u2YArsCQEsDI&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/the088.jpg	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:09	105106/105106	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:49:08%20GMT	http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&first=1&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search29fc.html	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:10	105339/105339	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:49:09%20GMT	http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&first=29&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search553d.html	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:11	105726/105726	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:49:10%20GMT	http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&first=57&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search6846.html	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:12	105550/105550	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:49:11%20GMT	http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&first=85&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search4060.html	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:12	105826/105826	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:49:11%20GMT	http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&first=113&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searcha494.html	(from http://www.bing.com/images/search?q=Deficiency+That+Causes+Nail+Ridges&FORM=RESTAB)
15:49:14	104705/104705	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:49:12%20GMT	http://www.bing.com/images/search?q=Real+Natural+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchf164.html	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
